...1,Soundfile,Dataset,LowFreqHz,HighFreqHz,FileEndSec,UTC,FileBeginSec,ClassSpecies,KW,KW_certain,Ecotype,Provider,AnnotationLevel,FilePath,FileOk,CallType,ID,CenterTime,Duration,CalltypeCategory,HasQ,CalltypeHasQ,EcotypeCertain,isPulsedCalls,Labels,HoldOut,Augmented,ShiftSec,SourceID,AugFromCT
54524,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111005_113000Z.flac,WVanIsl,2272.0,2496.0,242.266,2011-10-05T11:34:01Z,241.985,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111005_113000Z.flac,True,,39034,242.1255,0.281,,False,False,False,False,Background,DCLDE_Train,False,0.0,39034,
62232,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111123_163000Z.flac,WVanIsl,1248.0,1408.0,208.922,2011-11-23T16:33:28Z,208.5,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111123_163000Z.flac,True,,44545,208.711,0.422,,False,False,False,False,Background,DCLDE_Train,False,0.0,44545,
44057,DFOCRP.KkHK0R2F-NML1.SM2M-3.20140128_045430Z.flac,NorthBc,1093.75,1218.75,0.767,2014-01-28T04:54:30Z,0.511,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20140128_045430Z.flac,True,,32334,0.639,0.256,,False,False,False,False,Background,DCLDE_Train,False,0.0,32334,
155254,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120318_093000Z.flac,WVanIsl,1600.0,1920.0,74.826,2012-03-18T09:31:14Z,74.498,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120318_093000Z.flac,True,,118894,74.662,0.328,,False,False,False,False,Background,DCLDE_Train,False,0.0,118894,
51791,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110827_161500Z.flac,WVanIsl,2528.0,2720.0,234.562,2011-08-27T16:18:54Z,234.265,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110827_161500Z.flac,True,,36969,234.4135,0.297,,False,False,False,False,Background,DCLDE_Train,False,0.0,36969,
55285,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111011_134500Z.flac,WVanIsl,6400.0,6688.0,54.547,2011-10-11T13:45:54Z,54.281,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111011_134500Z.flac,True,,39572,54.414,0.266,,False,False,False,False,Background,DCLDE_Train,False,0.0,39572,
44241,DFOCRP.KkHK0R2F-NML1.SM2M-3.20140130_080932Z.flac,NorthBc,3562.5,3781.25,1.135,2014-01-30T08:09:32Z,0.288,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20140130_080932Z.flac,True,,32476,0.7115,0.847,,False,False,False,False,Background,DCLDE_Train,False,0.0,32476,
53705,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110929_083000Z.flac,WVanIsl,4096.0,4256.0,96.921,2011-09-29T08:31:36Z,96.593,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110929_083000Z.flac,True,,38294,96.757,0.328,,False,False,False,False,Background,DCLDE_Train,False,0.0,38294,
52640,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110913_153000Z.flac,WVanIsl,4128.0,4352.0,92.28,2011-09-13T15:31:31Z,91.983,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110913_153000Z.flac,True,,37465,92.1315,0.297,,False,False,False,False,Background,DCLDE_Train,False,0.0,37465,
33427,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131207_142100Z.flac,NorthBc,4437.5,4718.75,104.976,2013-12-07T14:22:44Z,104.688,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131207_142100Z.flac,True,,25056,104.832,0.288,,False,False,False,False,Background,DCLDE_Train,False,0.0,25056,
20654,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131129_115100Z.flac,NorthBc,4625.0,5062.5,172.271,2013-11-29T11:53:51Z,171.903,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131129_115100Z.flac,True,,15007,172.087,0.368,,False,False,False,False,Background,DCLDE_Train,False,0.0,15007,
21566,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131129_140600Z.flac,NorthBc,3718.75,3968.75,44.448,2013-11-29T14:06:44Z,44.176,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131129_140600Z.flac,True,,15606,44.312,0.272,,False,False,False,False,Background,DCLDE_Train,False,0.0,15606,
13195,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_072100Z.flac,NorthBc,843.75,1062.5,107.103,2013-11-24T07:22:46Z,106.815,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131124_072100Z.flac,True,,9015,106.959,0.288,,False,False,False,False,Background,DCLDE_Train,False,0.0,9015,
157981,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120422_014500Z.flac,WVanIsl,832.0,1184.0,72.093,2012-04-22T01:46:11Z,71.499,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120422_014500Z.flac,True,,120837,71.796,0.594,,False,False,False,False,Background,DCLDE_Train,False,0.0,120837,
39561,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131231_093600Z.flac,NorthBc,3093.75,3562.5,278.399,2013-12-31T09:40:37Z,277.984,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131231_093600Z.flac,True,,29293,278.1915,0.415,,False,False,False,False,Background,DCLDE_Train,False,0.0,29293,
39801,DFOCRP.KkHK0R2F-NML1.SM2M-3.20140102_140600Z.flac,NorthBc,5843.75,6218.75,123.983,2014-01-02T14:08:03Z,123.647,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20140102_140600Z.flac,True,,29471,123.815,0.336,,False,False,False,False,Background,DCLDE_Train,False,0.0,29471,
45785,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110521_063000Z.flac,WVanIsl,3136.0,3424.0,235.358,2011-05-21T06:33:55Z,235.061,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110521_063000Z.flac,True,,33683,235.2095,0.297,,False,False,False,False,Background,DCLDE_Train,False,0.0,33683,
45680,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110519_121500Z.flac,WVanIsl,1472.0,1664.0,95.748,2011-05-19T12:16:35Z,95.436,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110519_121500Z.flac,True,,33586,95.592,0.312,,False,False,False,False,Background,DCLDE_Train,False,0.0,33586,
33988,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131208_110600Z.flac,NorthBc,7625.0,7968.75,165.519,2013-12-08T11:08:45Z,165.263,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131208_110600Z.flac,True,,25514,165.391,0.256,,False,False,False,False,Background,DCLDE_Train,False,0.0,25514,
157851,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120422_013000Z.flac,WVanIsl,1216.0,1824.0,32.125,2012-04-22T01:30:31Z,31.859,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120422_013000Z.flac,True,,120707,31.992,0.266,,False,False,False,False,Background,DCLDE_Train,False,0.0,120707,
36562,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131213_145100Z.flac,NorthBc,4156.25,4718.75,91.343,2013-12-13T14:52:31Z,91.039,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131213_145100Z.flac,True,,27722,91.191,0.304,,False,False,False,False,Background,DCLDE_Train,False,0.0,27722,
21833,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131129_150600Z.flac,NorthBc,5625.0,5843.75,159.792,2013-11-29T15:08:39Z,159.488,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131129_150600Z.flac,True,,15873,159.64,0.304,,False,False,False,False,Background,DCLDE_Train,False,0.0,15873,
50414,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110814_203000Z.flac,WVanIsl,2368.0,2528.0,37.437,2011-08-14T20:30:37Z,37.187,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110814_203000Z.flac,True,,36360,37.312,0.25,,False,False,False,False,Background,DCLDE_Train,False,0.0,36360,
31280,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131204_172100Z.flac,NorthBc,6593.75,7062.5,292.735,2013-12-04T17:25:52Z,292.223,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131204_172100Z.flac,True,,23256,292.479,0.512,,False,False,False,False,Background,DCLDE_Train,False,0.0,23256,
9289,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131105_122100Z.flac,NorthBc,2218.75,2843.75,173.023,2013-11-05T12:23:52Z,172.751,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131105_122100Z.flac,True,,6226,172.887,0.272,,False,False,False,False,Background,DCLDE_Train,False,0.0,6226,
34214,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131208_122100Z.flac,NorthBc,5218.75,5562.5,191.839,2013-12-08T12:24:11Z,191.503,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131208_122100Z.flac,True,,25673,191.671,0.336,,False,False,False,False,Background,DCLDE_Train,False,0.0,25673,
25742,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131130_190600Z.flac,NorthBc,3250.0,3406.25,159.248,2013-11-30T19:08:38Z,158.607,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131130_190600Z.flac,True,,19189,158.9275,0.641,,False,False,False,False,Background,DCLDE_Train,False,0.0,19189,
43340,DFOCRP.KkHK0R2F-NML1.SM2M-3.20140119_180600Z.flac,NorthBc,3718.75,4312.5,287.743,2014-01-19T18:10:47Z,287.2,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20140119_180600Z.flac,True,,31864,287.4715,0.543,,False,False,False,False,Background,DCLDE_Train,False,0.0,31864,
43456,DFOCRP.KkHK0R2F-NML1.SM2M-3.20140119_192100Z.flac,NorthBc,1218.75,1656.25,110.687,2014-01-19T19:22:50Z,110.431,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20140119_192100Z.flac,True,,31980,110.559,0.256,,False,False,False,False,Background,DCLDE_Train,False,0.0,31980,
34001,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131208_110600Z.flac,NorthBc,4468.75,4781.25,265.503,2013-12-08T11:10:25Z,265.231,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131208_110600Z.flac,True,,25527,265.367,0.272,,False,False,False,False,Background,DCLDE_Train,False,0.0,25527,
49869,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110801_134500Z.flac,WVanIsl,2880.0,3104.0,71.483,2011-08-01T13:46:11Z,71.233,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110801_134500Z.flac,True,,35866,71.358,0.25,,False,False,False,False,Background,DCLDE_Train,False,0.0,35866,
62723,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111127_111500Z.flac,WVanIsl,1088.0,1312.0,134.936,2011-11-27T11:17:14Z,134.655,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111127_111500Z.flac,True,,44935,134.7955,0.281,,False,False,False,False,Background,DCLDE_Train,False,0.0,44935,
51447,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110824_160000Z.flac,WVanIsl,3936.0,4480.0,87.296,2011-08-24T16:01:27Z,87.046,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110824_160000Z.flac,True,,36677,87.171,0.25,,False,False,False,False,Background,DCLDE_Train,False,0.0,36677,
43232,DFOCRP.KkHK0R2F-NML1.SM2M-3.20140119_180600Z.flac,NorthBc,4312.5,4937.5,55.199,2014-01-19T18:06:54Z,54.4,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20140119_180600Z.flac,True,,31756,54.7995,0.799,,False,False,False,False,Background,DCLDE_Train,False,0.0,31756,
4669,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131020_035100Z.flac,NorthBc,1218.75,1406.25,112.399,2013-10-20T03:52:52Z,112.127,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131020_035100Z.flac,True,,3705,112.263,0.272,,False,False,False,False,Background,DCLDE_Train,False,0.0,3705,
6539,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131026_052100Z.flac,NorthBc,906.25,1218.75,186.047,2013-10-26T05:24:05Z,185.759,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131026_052100Z.flac,True,,5057,185.903,0.288,,False,False,False,False,Background,DCLDE_Train,False,0.0,5057,
52847,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110915_144500Z.flac,WVanIsl,3360.0,3808.0,24.03,2011-09-15T14:45:23Z,23.546,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110915_144500Z.flac,True,,37607,23.788,0.484,,False,False,False,False,Background,DCLDE_Train,False,0.0,37607,
43722,DFOCRP.KkHK0R2F-NML1.SM2M-3.20140124_065430Z.flac,NorthBc,781.25,1468.75,1.551,2014-01-24T06:54:31Z,1.247,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20140124_065430Z.flac,True,,32100,1.399,0.304,,False,False,False,False,Background,DCLDE_Train,False,0.0,32100,
42689,DFOCRP.KkHK0R2F-NML1.SM2M-3.20140118_095100Z.flac,NorthBc,781.25,1187.5,133.231,2014-01-18T09:53:12Z,132.959,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20140118_095100Z.flac,True,,31285,133.095,0.272,,False,False,False,False,Background,DCLDE_Train,False,0.0,31285,
50034,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110803_171500Z.flac,WVanIsl,3040.0,3200.0,79.266,2011-08-03T17:16:19Z,79.0,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110803_171500Z.flac,True,,36011,79.133,0.266,,False,False,False,False,Background,DCLDE_Train,False,0.0,36011,
42093,DFOCRP.KkHK0R2F-NML1.SM2M-3.20140111_135100Z.flac,NorthBc,2593.75,3812.5,299.455,2014-01-11T13:55:59Z,299.103,UndBio,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20140111_135100Z.flac,True,,30766,299.279,0.352,,False,False,False,False,Background,DCLDE_Train,False,0.0,30766,
158542,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120511_193000Z.flac,WVanIsl,3040.0,3168.0,162.858,2012-05-11T19:32:42Z,162.561,AB,0,,,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120511_193000Z.flac,True,,121047,162.7095,0.297,,False,False,False,False,Background,DCLDE_Train,False,0.0,121047,
